Time(s)	Thrust(kN)	x-CoM(m)	Ixx	Izz	Total_Mass (Mg)
7.41864	8.33732796	1.732066496	0.906056239	164.2838448	0.117211226
7.428425	8.337409246	1.732153636	0.905866381	164.2604776	0.117173254
7.43821	8.337491031	1.732240776	0.905676522	164.2371104	0.117135282
7.447995	8.337573315	1.732327916	0.905486664	164.2137433	0.117097311
7.45778	8.337656097	1.732415056	0.905296806	164.1903761	0.117059339
7.467565	8.337739376	1.732502196	0.905106948	164.167009	0.117021367
7.47735	8.337823152	1.732589336	0.90491709	164.1436418	0.116983396
7.487135	8.337907423	1.732676476	0.904727231	164.1202746	0.116945424
7.49692	8.337992189	1.732763616	0.904537373	164.0969075	0.116907452
7.506705	8.338095151	1.732850756	0.904347515	164.0735403	0.116869481
7.51649	8.338206737	1.732937896	0.904157657	164.0501731	0.116831509
7.526275	8.338318816	1.733025036	0.903967799	164.026806	0.116793537
7.53606	8.338431387	1.733112176	0.90377794	164.0034388	0.116755566
7.545845	8.338544449	1.733199316	0.903588082	163.9800716	0.116717594
7.55563	8.338658002	1.733286456	0.903398224	163.9567045	0.116679622
7.565415	8.338772045	1.733373596	0.903208366	163.9333373	0.116641651
7.5752	8.338886577	1.733460736	0.903018508	163.9099701	0.116603679
7.584985	8.339001597	1.733547876	0.902828649	163.886603	0.116565707
7.59477	8.339117104	1.733635016	0.902638791	163.8632358	0.116527736
7.604555	8.339233099	1.733722157	0.902448933	163.8398687	0.116489764
7.61434	8.339349579	1.733809297	0.902259075	163.8165015	0.116451792
7.624125	8.339466545	1.733896437	0.902069216	163.7931343	0.116413821
7.63391	8.339583995	1.733983577	0.901879358	163.7697672	0.116375849
7.643695	8.33970193	1.734070717	0.9016895	163.7464	0.116337877
7.65348	8.339820347	1.734157857	0.901499642	163.7230328	0.116299906
7.663265	8.339939247	1.734244997	0.901309784	163.6996657	0.116261934
7.67305	8.340058628	1.734332137	0.901119925	163.6762985	0.116223962
7.682835	8.34017849	1.734419277	0.900930067	163.6529313	0.116185991
7.69262	8.340298832	1.734506417	0.900740209	163.6295642	0.116148019
7.702405	8.340419654	1.734593557	0.900550351	163.606197	0.116110047
7.71219	8.340540954	1.734680697	0.900360493	163.5828299	0.116072076
7.721975	8.340662732	1.734767837	0.900170634	163.5594627	0.116034104
7.73176	8.340784987	1.734854977	0.899980776	163.5360955	0.115996132
7.741545	8.340907719	1.734942117	0.899790918	163.5127284	0.115958161
7.75133	8.341030926	1.735029257	0.89960106	163.4893612	0.115920189
7.761115	8.341154608	1.735116397	0.899411202	163.465994	0.115882217
7.7709	8.341278764	1.735203537	0.899221343	163.4426269	0.115844246
7.780685	8.341403393	1.735290677	0.899031485	163.4192597	0.115806274
7.79047	8.341528495	1.735377817	0.898841627	163.3958925	0.115768302
7.800255	8.341654069	1.735464958	0.898651769	163.3725254	0.11573033
7.81004	8.341780114	1.735552098	0.89846191	163.3491582	0.115692359
7.819825	8.341906629	1.735639238	0.898272052	163.325791	0.115654387
7.82961	8.342033614	1.735726378	0.898082194	163.3024239	0.115616415
7.839395	8.342161068	1.735813518	0.897892336	163.2790567	0.115578444
7.84918	8.342288989	1.735900658	0.897702478	163.2556896	0.115540472
7.858965	8.342417378	1.735987798	0.897512619	163.2323224	0.1155025
7.86875	8.342546234	1.736074938	0.897322761	163.2089552	0.115464529
7.878535	8.342675556	1.736162078	0.897132903	163.1855881	0.115426557
7.88832	8.342805342	1.736249218	0.896943045	163.1622209	0.115388585
7.898105	8.342935593	1.736336358	0.896753187	163.1388537	0.115350614
7.90789	8.343066308	1.736423498	0.896563328	163.1154866	0.115312642
7.917675	8.343197486	1.736510638	0.89637347	163.0921194	0.11527467
7.92746	8.343329126	1.736597778	0.896183612	163.0687522	0.115236699
7.937245	8.343461227	1.736684918	0.895993754	163.0453851	0.115198727
7.94703	8.343593789	1.736772058	0.895803896	163.0220179	0.115160755
7.956815	8.343726811	1.736859198	0.895614037	162.9986507	0.115122784
7.9666	8.343860292	1.736946338	0.895424179	162.9752836	0.115084812
7.976385	8.343994232	1.737033478	0.895234321	162.9519164	0.11504684
7.98617	8.34412863	1.737120618	0.895044463	162.9285493	0.115008869
7.995955	8.344263484	1.737207759	0.894854605	162.9051821	0.114970897
8.00574	8.344412342	1.737294899	0.894664746	162.8818149	0.114932925
8.015525	8.344571201	1.737382039	0.894474888	162.8584478	0.114894954
8.02531	8.344730514	1.737469179	0.89428503	162.8350806	0.114856982
8.035095	8.344890282	1.737556319	0.894095172	162.8117134	0.11481901
8.04488	8.345050503	1.737643459	0.893905313	162.7883463	0.114781039
8.054665	8.345211177	1.737730599	0.893715455	162.7649791	0.114743067
8.06445	8.345372303	1.737817739	0.893525597	162.7416119	0.114705095
8.074235	8.345533879	1.737904879	0.893335739	162.7182448	0.114667124
8.08402	8.345695906	1.737992019	0.893145881	162.6948776	0.114629152
8.093805	8.345858383	1.738079159	0.892956022	162.6715104	0.11459118
8.10359	8.346021308	1.738166299	0.892766164	162.6481433	0.114553209
8.113375	8.346184682	1.738253439	0.892576306	162.6247761	0.114515237
8.12316	8.346348503	1.738340579	0.892386448	162.601409	0.114477265
8.132945	8.346512771	1.738427719	0.89219659	162.5780418	0.114439294
8.14273	8.346677485	1.738514859	0.892006731	162.5546746	0.114401322
8.152515	8.346842643	1.738601999	0.891816873	162.5313075	0.11436335
8.1623	8.347008247	1.738689139	0.891627015	162.5079403	0.114325379
8.172085	8.347174294	1.738776279	0.891437157	162.4845731	0.114287407
8.18187	8.347340784	1.738863419	0.891247299	162.461206	0.114249435
8.191655	8.347507716	1.73895056	0.89105744	162.4378388	0.114211464
8.20144	8.34767509	1.7390377	0.890867582	162.4144716	0.114173492
8.211225	8.347842904	1.73912484	0.890677724	162.3911045	0.11413552
8.22101	8.348011159	1.73921198	0.890487866	162.3677373	0.114097549
8.230795	8.348179853	1.73929912	0.890298008	162.3443701	0.114059577
8.24058	8.348348985	1.73938626	0.890108149	162.321003	0.114021605
8.250365	8.348518555	1.7394734	0.889918291	162.2976358	0.113983634
8.26015	8.348688562	1.73956054	0.889728433	162.2742687	0.113945662
8.269935	8.348859005	1.73964768	0.889538575	162.2509015	0.11390769
8.27972	8.349029884	1.73973482	0.889348716	162.2275343	0.113869719
8.289505	8.349201198	1.73982196	0.889158858	162.2041672	0.113831747
8.29929	8.349372945	1.7399091	0.888969	162.1808	0.113793775
8.309075	8.349545126	1.73999624	0.888779142	162.1574328	0.113755804
8.31886	8.34971774	1.74008338	0.888589284	162.1340657	0.113717832
8.328645	8.349890785	1.74017052	0.888399425	162.1106985	0.11367986
8.33843	8.350064262	1.74025766	0.888209567	162.0873313	0.113641889
8.348215	8.350238168	1.7403448	0.888019709	162.0639642	0.113603917
8.358	8.350412505	1.74043194	0.887829851	162.040597	0.113565945
8.367785	8.35058727	1.74051908	0.887639993	162.0172299	0.113527974
8.37757	8.350762463	1.74060622	0.887450134	161.9938627	0.113490002
8.387355	8.350938083	1.74069336	0.887260276	161.9704955	0.11345203
8.39714	8.351114131	1.740780501	0.887070418	161.9471284	0.113414059
8.406925	8.351290603	1.740867641	0.88688056	161.9237612	0.113376087
8.41671	8.351467502	1.740954781	0.886690702	161.900394	0.113338115
8.426495	8.351644824	1.741041921	0.886500843	161.8770269	0.113300144
8.43628	8.35182257	1.741129061	0.886310985	161.8536597	0.113262172
8.446065	8.352000739	1.741216201	0.886121127	161.8302925	0.1132242
8.45585	8.35217933	1.741303341	0.885931269	161.8069254	0.113186229
8.465635	8.352358342	1.741390481	0.88574141	161.7835582	0.113148257
8.47542	8.352537775	1.741477621	0.885551552	161.760191	0.113110285
8.485205	8.352717628	1.741564761	0.885361694	161.7368239	0.113072314
8.49499	8.3528979	1.741651901	0.885171836	161.7134567	0.113034342
8.504775	8.353088808	1.741739041	0.884981978	161.6900896	0.11299637
8.51456	8.353290856	1.741826181	0.884792119	161.6667224	0.112958399
8.524345	8.353493321	1.741913321	0.884602261	161.6433552	0.112920427
8.53413	8.353696201	1.742000461	0.884412403	161.6199881	0.112882455
8.543915	8.353899497	1.742087601	0.884222545	161.5966209	0.112844484
8.5537	8.354103208	1.742174741	0.884032687	161.5732537	0.112806512
8.563485	8.354307333	1.742261881	0.883842828	161.5498866	0.11276854
8.57327	8.35451187	1.742349021	0.88365297	161.5265194	0.112730568
8.583055	8.354716821	1.742436161	0.883463112	161.5031522	0.112692597
8.59284	8.354922182	1.742523302	0.883273254	161.4797851	0.112654625
8.602625	8.355127955	1.742610442	0.883083396	161.4564179	0.112616653
8.61241	8.355334138	1.742697582	0.882893537	161.4330507	0.112578682
8.622195	8.35554073	1.742784722	0.882703679	161.4096836	0.11254071
8.63198	8.355747731	1.742871862	0.882513821	161.3863164	0.112502738
8.641765	8.355955139	1.742959002	0.882323963	161.3629493	0.112464767
8.65155	8.356162955	1.743046142	0.882134105	161.3395821	0.112426795
8.661335	8.356371177	1.743133282	0.881944246	161.3162149	0.112388823
8.67112	8.356579805	1.743220422	0.881754388	161.2928478	0.112350852
8.680905	8.356788838	1.743307562	0.88156453	161.2694806	0.11231288
8.69069	8.356998274	1.743394702	0.881374672	161.2461134	0.112274908
8.700475	8.357208115	1.743481842	0.881184813	161.2227463	0.112236937
8.71026	8.357418357	1.743568982	0.880994955	161.1993791	0.112198965
8.720045	8.357629002	1.743656122	0.880805097	161.1760119	0.112160993
8.72983	8.357840048	1.743743262	0.880615239	161.1526448	0.112123022
8.739615	8.358051494	1.743830402	0.880425381	161.1292776	0.11208505
8.7494	8.35826334	1.743917542	0.880235522	161.1059104	0.112047078
8.759185	8.358475585	1.744004682	0.880045664	161.0825433	0.112009107
8.76897	8.358688228	1.744091822	0.879855806	161.0591761	0.111971135
8.778755	8.358901268	1.744178962	0.879665948	161.035809	0.111933163
8.78854	8.359114705	1.744266103	0.87947609	161.0124418	0.111895192
8.798325	8.359328538	1.744353243	0.879286231	160.9890746	0.11185722
8.80811	8.359542766	1.744440383	0.879096373	160.9657075	0.111819248
8.817895	8.359757388	1.744527523	0.878906515	160.9423403	0.111781277
8.82768	8.359972404	1.744614663	0.878716657	160.9189731	0.111743305
8.837465	8.360187813	1.744701803	0.878526799	160.895606	0.111705333
8.84725	8.360403614	1.744788943	0.87833694	160.8722388	0.111667362
8.857035	8.360619806	1.744876083	0.878147082	160.8488716	0.11162939
8.86682	8.360836389	1.744963223	0.877957224	160.8255045	0.111591418
8.876605	8.361053362	1.745050363	0.877767366	160.8021373	0.111553447
8.88639	8.361270724	1.745137503	0.877577508	160.7787701	0.111515475
8.896175	8.361488474	1.745224643	0.877387649	160.755403	0.111477503
8.90596	8.361706612	1.745311783	0.877197791	160.7320358	0.111439532
8.915745	8.361925137	1.745398923	0.877007933	160.7086687	0.11140156
8.92553	8.362144048	1.745486063	0.876818075	160.6853015	0.111363588
8.935315	8.362363344	1.745573203	0.876628216	160.6619343	0.111325617
8.9451	8.362583025	1.745660343	0.876438358	160.6385672	0.111287645
8.954885	8.362803089	1.745747483	0.8762485	160.6152	0.111249673
8.96467	8.363023537	1.745834623	0.876058642	160.5918328	0.111211702
8.974455	8.363244367	1.745921763	0.875868784	160.5684657	0.11117373
8.98424	8.363465578	1.746008904	0.875678925	160.5450985	0.111135758
8.994025	8.363687171	1.746096044	0.875489067	160.5217313	0.111097787
9.00381	8.363916535	1.746183184	0.875299209	160.4983642	0.111059815
9.013595	8.364157869	1.746270324	0.875109351	160.474997	0.111021843
9.02338	8.364399583	1.746357464	0.874919493	160.4516299	0.110983872
9.033165	8.364641674	1.746444604	0.874729634	160.4282627	0.1109459
9.04295	8.364884142	1.746531744	0.874539776	160.4048955	0.110907928
9.052735	8.365126986	1.746618884	0.874349918	160.3815284	0.110869957
9.06252	8.365370206	1.746706024	0.87416006	160.3581612	0.110831985
9.072305	8.365613801	1.746793164	0.873970202	160.334794	0.110794013
9.08209	8.36585777	1.746880304	0.873780343	160.3114269	0.110756042
9.091875	8.366102112	1.746967444	0.873590485	160.2880597	0.11071807
9.10166	8.366346827	1.747054584	0.873400627	160.2646925	0.110680098
9.111445	8.366591913	1.747141724	0.873210769	160.2413254	0.110642127
9.12123	8.366837371	1.747228864	0.87302091	160.2179582	0.110604155
9.131015	8.367083198	1.747316004	0.872831052	160.194591	0.110566183
9.1408	8.367329396	1.747403144	0.872641194	160.1712239	0.110528212
9.150585	8.367575962	1.747490284	0.872451336	160.1478567	0.11049024
9.16037	8.367822896	1.747577424	0.872261478	160.1244896	0.110452268
9.170155	8.368070197	1.747664564	0.872071619	160.1011224	0.110414297
9.17994	8.368317865	1.747751705	0.871881761	160.0777552	0.110376325
9.189725	8.368565899	1.747838845	0.871691903	160.0543881	0.110338353
9.19951	8.368814298	1.747925985	0.871502045	160.0310209	0.110300382
9.209295	8.369063061	1.748013125	0.871312187	160.0076537	0.11026241
9.21908	8.369312187	1.748100265	0.871122328	159.9842866	0.110224438
9.228865	8.369561676	1.748187405	0.87093247	159.9609194	0.110186467
9.23865	8.369811527	1.748274545	0.870742612	159.9375522	0.110148495
9.248435	8.37006174	1.748361685	0.870552754	159.9141851	0.110110523
9.25822	8.370312313	1.748448825	0.870362896	159.8908179	0.110072552
9.268005	8.370563245	1.748535965	0.870173037	159.8674507	0.11003458
9.27779	8.370814537	1.748623105	0.869983179	159.8440836	0.109996608
9.287575	8.371066187	1.748710245	0.869793321	159.8207164	0.109958637
9.29736	8.371318194	1.748797385	0.869603463	159.7973493	0.109920665
9.307145	8.371570558	1.748884525	0.869413605	159.7739821	0.109882693
9.31693	8.371823278	1.748971665	0.869223746	159.7506149	0.109844721
9.326715	8.372076353	1.749058805	0.869033888	159.7272478	0.10980675
9.3365	8.372329783	1.749145945	0.86884403	159.7038806	0.109768778
9.346285	8.372583566	1.749233085	0.868654172	159.6805134	0.109730806
9.35607	8.372837703	1.749320225	0.868464313	159.6571463	0.109692835
9.365855	8.373092191	1.749407365	0.868274455	159.6337791	0.109654863
9.37564	8.373347031	1.749494506	0.868084597	159.6104119	0.109616891
9.385425	8.373602222	1.749581646	0.867894739	159.5870448	0.10957892
9.39521	8.373857762	1.749668786	0.867704881	159.5636776	0.109540948
9.404995	8.374113652	1.749755926	0.867515022	159.5403104	0.109502976
9.41478	8.37436989	1.749843066	0.867325164	159.5169433	0.109465005
9.424565	8.374626476	1.749930206	0.867135306	159.4935761	0.109427033
9.43435	8.374883408	1.750017346	0.866945448	159.470209	0.109389061
9.444135	8.375140687	1.750104486	0.86675559	159.4468418	0.10935109
9.45392	8.375398311	1.750191626	0.866565731	159.4234746	0.109313118
9.463705	8.37565628	1.750278766	0.866375873	159.4001075	0.109275146
9.47349	8.375914593	1.750365906	0.866186015	159.3767403	0.109237175
9.483275	8.376173249	1.750453046	0.865996157	159.3533731	0.109199203
9.49306	8.376432247	1.750540186	0.865806299	159.330006	0.109161231
9.502845	8.376696594	1.750627326	0.86561644	159.3066388	0.10912326
9.51263	8.376973496	1.750714466	0.865426582	159.2832716	0.109085288
9.522415	8.377250739	1.750801606	0.865236724	159.2599045	0.109047316
9.5322	8.377528321	1.750888746	0.865046866	159.2365373	0.109009345
9.541985	8.377806241	1.750975886	0.864857008	159.2131701	0.108971373
9.55177	8.378084499	1.751063026	0.864667149	159.189803	0.108933401
9.561555	8.378363094	1.751150166	0.864477291	159.1664358	0.10889543
9.57134	8.378642026	1.751237307	0.864287433	159.1430687	0.108857458
9.581125	8.378921293	1.751324447	0.864097575	159.1197015	0.108819486
9.59091	8.379200895	1.751411587	0.863907716	159.0963343	0.108781515
9.600695	8.379480831	1.751498727	0.863717858	159.0729672	0.108743543
9.61048	8.379761101	1.751585867	0.863528	159.0496	0.108705571
9.620265	8.380041703	1.751673007	0.863338142	159.0262328	0.1086676
9.63005	8.380322637	1.751760147	0.863148284	159.0028657	0.108629628
9.639835	8.380603902	1.751847287	0.862958425	158.9794985	0.108591656
9.64962	8.380885497	1.751934427	0.862768567	158.9561313	0.108553685
9.659405	8.381167422	1.752021567	0.862578709	158.9327642	0.108515713
9.66919	8.381449675	1.752108707	0.862388851	158.909397	0.108477741
9.678975	8.381732257	1.752195847	0.862198993	158.8860299	0.10843977
9.68876	8.382015166	1.752282987	0.862009134	158.8626627	0.108401798
9.698545	8.382298402	1.752370127	0.861819276	158.8392955	0.108363826
9.70833	8.382581963	1.752457267	0.861629418	158.8159284	0.108325855
9.718115	8.382865849	1.752544407	0.86143956	158.7925612	0.108287883
9.7279	8.38315006	1.752631547	0.861249702	158.769194	0.108249911
9.737685	8.383434594	1.752718687	0.861059843	158.7458269	0.10821194
9.74747	8.383719451	1.752805827	0.860869985	158.7224597	0.108173968
9.757255	8.38400463	1.752892967	0.860680127	158.6990925	0.108135996
9.76704	8.38429013	1.752980108	0.860490269	158.6757254	0.108098025
9.776825	8.384575951	1.753067248	0.86030041	158.6523582	0.108060053
9.78661	8.384862092	1.753154388	0.860110552	158.628991	0.108022081
9.796395	8.385148552	1.753241528	0.859920694	158.6056239	0.10798411
9.80618	8.38543533	1.753328668	0.859730836	158.5822567	0.107946138
9.815965	8.385722426	1.753415808	0.859540978	158.5588896	0.107908166
9.82575	8.386009839	1.753502948	0.859351119	158.5355224	0.107870195
9.835535	8.386297568	1.753590088	0.859161261	158.5121552	0.107832223
9.84532	8.386585612	1.753677228	0.858971403	158.4887881	0.107794251
9.855105	8.386873971	1.753764368	0.858781545	158.4654209	0.10775628
9.86489	8.387162644	1.753851508	0.858591687	158.4420537	0.107718308
9.874675	8.38745163	1.753938648	0.858401828	158.4186866	0.107680336
9.88446	8.387740929	1.754025788	0.85821197	158.3953194	0.107642365
9.894245	8.38803054	1.754112928	0.858022112	158.3719522	0.107604393
9.90403	8.388320461	1.754200068	0.857832254	158.3485851	0.107566421
9.913815	8.388610693	1.754287208	0.857642396	158.3252179	0.10752845
9.9236	8.388901235	1.754374348	0.857452537	158.3018507	0.107490478
9.933385	8.389192085	1.754461488	0.857262679	158.2784836	0.107452506
9.94317	8.389483244	1.754548628	0.857072821	158.2551164	0.107414535
9.952955	8.389774709	1.754635768	0.856882963	158.2317493	0.107376563
9.96274	8.390066482	1.754722909	0.856693105	158.2083821	0.107338591
9.972525	8.39035856	1.754810049	0.856503246	158.1850149	0.10730062
9.98231	8.390650944	1.754897189	0.856313388	158.1616478	0.107262648
9.992095	8.390943632	1.754984329	0.85612353	158.1382806	0.107224676
10.00188	8.391239669	1.755071469	0.855933672	158.1149134	0.107186705
10.011665	8.391548815	1.755158609	0.855743813	158.0915463	0.107148733
10.02145	8.391858264	1.755245749	0.855553955	158.0681791	0.107110761
10.031235	8.392168014	1.755332889	0.855364097	158.0448119	0.10707279
10.04102	8.392478065	1.755420029	0.855174239	158.0214448	0.107034818
10.050805	8.392788416	1.755507169	0.854984381	157.9980776	0.106996846
10.06059	8.393099066	1.755594309	0.854794522	157.9747104	0.106958874
10.070375	8.393410015	1.755681449	0.854604664	157.9513433	0.106920903
10.08016	8.393721262	1.755768589	0.854414806	157.9279761	0.106882931
10.089945	8.394032805	1.755855729	0.854224948	157.904609	0.106844959
10.09973	8.394344646	1.755942869	0.85403509	157.8812418	0.106806988
10.109515	8.394656782	1.756030009	0.853845231	157.8578746	0.106769016
10.1193	8.394969212	1.756117149	0.853655373	157.8345075	0.106731044
10.129085	8.395281937	1.756204289	0.853465515	157.8111403	0.106693073
10.13887	8.395594956	1.756291429	0.853275657	157.7877731	0.106655101
10.148655	8.395908267	1.756378569	0.853085799	157.764406	0.106617129
10.15844	8.39622187	1.75646571	0.85289594	157.7410388	0.106579158
10.168225	8.396535765	1.75655285	0.852706082	157.7176716	0.106541186
10.17801	8.39684995	1.75663999	0.852516224	157.6943045	0.106503214
10.187795	8.397164425	1.75672713	0.852326366	157.6709373	0.106465243
10.19758	8.397479189	1.75681427	0.852136508	157.6475701	0.106427271
10.207365	8.397794241	1.75690141	0.851946649	157.624203	0.106389299
10.21715	8.398109581	1.75698855	0.851756791	157.6008358	0.106351328
10.226935	8.398425208	1.75707569	0.851566933	157.5774687	0.106313356
10.23672	8.398741121	1.75716283	0.851377075	157.5541015	0.106275384
10.246505	8.39905732	1.75724997	0.851187216	157.5307343	0.106237413
10.25629	8.399373803	1.75733711	0.850997358	157.5073672	0.106199441
10.266075	8.399690571	1.75742425	0.8508075	157.484	0.106161469
10.27586	8.400007621	1.75751139	0.850617642	157.4606328	0.106123498
10.285645	8.400324954	1.75759853	0.850427784	157.4372657	0.106085526
10.29543	8.400642569	1.75768567	0.850237925	157.4138985	0.106047554
10.305215	8.400960465	1.75777281	0.850048067	157.3905313	0.106009583
10.315	8.401278641	1.75785995	0.849858209	157.3671642	0.105971611
10.324785	8.401597097	1.75794709	0.849668351	157.343797	0.105933639
10.33457	8.401915832	1.75803423	0.849478493	157.3204299	0.105895668
10.344355	8.402234845	1.75812137	0.849288634	157.2970627	0.105857696
10.35414	8.402554135	1.75820851	0.849098776	157.2736955	0.105819724
10.363925	8.402873702	1.758295651	0.848908918	157.2503284	0.105781753
10.37371	8.403193545	1.758382791	0.84871906	157.2269612	0.105743781
10.383495	8.403513664	1.758469931	0.848529202	157.203594	0.105705809
10.39328	8.403834056	1.758557071	0.848339343	157.1802269	0.105667838
10.403065	8.404154723	1.758644211	0.848149485	157.1568597	0.105629866
10.41285	8.404475663	1.758731351	0.847959627	157.1334925	0.105591894
10.422635	8.404796875	1.758818491	0.847769769	157.1101254	0.105553923
10.43242	8.405118358	1.758905631	0.84757991	157.0867582	0.105515951
10.442205	8.405440113	1.758992771	0.847390052	157.063391	0.105477979
10.45199	8.405762137	1.759079911	0.847200194	157.0400239	0.105440008
10.461775	8.406084432	1.759167051	0.847010336	157.0166567	0.105402036
10.47156	8.406406994	1.759254191	0.846820478	156.9932896	0.105364064
10.481345	8.406729825	1.759341331	0.846630619	156.9699224	0.105326093
10.49113	8.407052923	1.759428471	0.846440761	156.9465552	0.105288121
10.500915	8.40737766	1.759515611	0.846250903	156.9231881	0.105250149
10.5107	8.407715968	1.759602751	0.846061045	156.8998209	0.105212178
10.520485	8.408054541	1.759689891	0.845871187	156.8764537	0.105174206
10.53027	8.408393378	1.759777031	0.845681328	156.8530866	0.105136234
10.540055	8.408732479	1.759864171	0.84549147	156.8297194	0.105098263
10.54984	8.409071843	1.759951311	0.845301612	156.8063522	0.105060291
10.559625	8.409411468	1.760038452	0.845111754	156.7829851	0.105022319
10.56941	8.409751356	1.760125592	0.844921896	156.7596179	0.104984348
10.579195	8.410091504	1.760212732	0.844732037	156.7362507	0.104946376
10.58898	8.410431912	1.760299872	0.844542179	156.7128836	0.104908404
10.598765	8.410772579	1.760387012	0.844352321	156.6895164	0.104870433
10.60855	8.411113505	1.760474152	0.844162463	156.6661493	0.104832461
10.618335	8.411454689	1.760561292	0.843972605	156.6427821	0.104794489
10.62812	8.41179613	1.760648432	0.843782746	156.6194149	0.104756518
10.637905	8.412137827	1.760735572	0.843592888	156.5960478	0.104718546
10.64769	8.41247978	1.760822712	0.84340303	156.5726806	0.104680574
10.657475	8.412821988	1.760909852	0.843213172	156.5493134	0.104642603
10.66726	8.41316445	1.760996992	0.843023313	156.5259463	0.104604631
10.677045	8.413507165	1.761084132	0.842833455	156.5025791	0.104566659
10.68683	8.413850133	1.761171272	0.842643597	156.4792119	0.104528688
10.696615	8.414193354	1.761258412	0.842453739	156.4558448	0.104490716
10.7064	8.414536825	1.761345552	0.842263881	156.4324776	0.104452744
10.716185	8.414880548	1.761432692	0.842074022	156.4091104	0.104414773
10.72597	8.41522452	1.761519832	0.841884164	156.3857433	0.104376801
10.735755	8.415568741	1.761606972	0.841694306	156.3623761	0.104338829
10.74554	8.415913211	1.761694112	0.841504448	156.339009	0.104300858
10.755325	8.416257928	1.761781253	0.84131459	156.3156418	0.104262886
10.76511	8.416602892	1.761868393	0.841124731	156.2922746	0.104224914
10.774895	8.416948103	1.761955533	0.840934873	156.2689075	0.104186943
10.78468	8.417293559	1.762042673	0.840745015	156.2455403	0.104148971
10.794465	8.41763926	1.762129813	0.840555157	156.2221731	0.104110999
10.80425	8.417985205	1.762216953	0.840365299	156.198806	0.104073027
10.814035	8.418331394	1.762304093	0.84017544	156.1754388	0.104035056
10.82382	8.418677825	1.762391233	0.839985582	156.1520716	0.103997084
10.833605	8.419024498	1.762478373	0.839795724	156.1287045	0.103959112
10.84339	8.419371413	1.762565513	0.839605866	156.1053373	0.103921141
10.853175	8.419718567	1.762652653	0.839416008	156.0819701	0.103883169
10.86296	8.420065962	1.762739793	0.839226149	156.058603	0.103845197
10.872745	8.420413596	1.762826933	0.839036291	156.0352358	0.103807226
10.88253	8.420761468	1.762914073	0.838846433	156.0118687	0.103769254
10.892315	8.421109577	1.763001213	0.838656575	155.9885015	0.103731282
10.9021	8.421457924	1.763088353	0.838466716	155.9651343	0.103693311
10.911885	8.421806507	1.763175493	0.838276858	155.9417672	0.103655339
10.92167	8.422155325	1.763262633	0.838087	155.9184	0.103617367
10.931455	8.422504378	1.763349773	0.837897142	155.8950328	0.103579396
10.94124	8.422853665	1.763436913	0.837707284	155.8716657	0.103541424
10.951025	8.423203185	1.763524054	0.837517425	155.8482985	0.103503452
10.96081	8.423552938	1.763611194	0.837327567	155.8249313	0.103465481
10.970595	8.423902922	1.763698334	0.837137709	155.8015642	0.103427509
10.98038	8.424253138	1.763785474	0.836947851	155.778197	0.103389537
10.990165	8.424603585	1.763872614	0.836757993	155.7548299	0.103351566
10.99995	8.42495426	1.763959754	0.836568134	155.7314627	0.103313594
11.009735	8.425318405	1.764046894	0.836378276	155.7080955	0.103275622
11.01952	8.425682846	1.764134034	0.836188418	155.6847284	0.103237651
11.029305	8.426047514	1.764221174	0.83599856	155.6613612	0.103199679
11.03909	8.42641241	1.764308314	0.835808702	155.637994	0.103161707
11.048875	8.426777531	1.764395454	0.835618843	155.6146269	0.103123736
11.05866	8.427142878	1.764482594	0.835428985	155.5912597	0.103085764
11.068445	8.427508449	1.764569734	0.835239127	155.5678925	0.103047792
11.07823	8.427874245	1.764656874	0.835049269	155.5445254	0.103009821
11.088015	8.428240264	1.764744014	0.83485941	155.5211582	0.102971849
11.0978	8.428606505	1.764831154	0.834669552	155.497791	0.102933877
11.107585	8.428972968	1.764918294	0.834479694	155.4744239	0.102895906
11.11737	8.429339652	1.765005434	0.834289836	155.4510567	0.102857934
11.127155	8.429706557	1.765092574	0.834099978	155.4276896	0.102819962
11.13694	8.430073681	1.765179714	0.833910119	155.4043224	0.102781991
11.146725	8.430441025	1.765266855	0.833720261	155.3809552	0.102744019
11.15651	8.430808586	1.765353995	0.833530403	155.3575881	0.102706047
11.166295	8.431176366	1.765441135	0.833340545	155.3342209	0.102668076
11.17608	8.431544362	1.765528275	0.833150687	155.3108537	0.102630104
11.185865	8.431912574	1.765615415	0.832960828	155.2874866	0.102592132
11.19565	8.432281001	1.765702555	0.83277097	155.2641194	0.102554161
11.205435	8.432649644	1.765789695	0.832581112	155.2407522	0.102516189
11.21522	8.4330185	1.765876835	0.832391254	155.2173851	0.102478217
11.225005	8.433387569	1.765963975	0.832201396	155.1940179	0.102440246
11.23479	8.433756851	1.766051115	0.832011537	155.1706507	0.102402274
11.244575	8.434126345	1.766138255	0.831821679	155.1472836	0.102364302
11.25436	8.43449605	1.766225395	0.831631821	155.1239164	0.102326331
11.264145	8.434865966	1.766312535	0.831441963	155.1005493	0.102288359
11.27393	8.435236091	1.766399675	0.831252105	155.0771821	0.102250387
11.283715	8.435606425	1.766486815	0.831062246	155.0538149	0.102212416
11.2935	8.435976968	1.766573955	0.830872388	155.0304478	0.102174444
11.303285	8.436347718	1.766661095	0.83068253	155.0070806	0.102136472
11.31307	8.436718675	1.766748235	0.830492672	154.9837134	0.102098501
11.322855	8.437089838	1.766835375	0.830302813	154.9603463	0.102060529
